Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (Nám),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message
62.82626312,1417,,,,0.12109375,-0.037109375,-0.978515625,-0.039102937,,11.64572784,3.427283844,6811,0,39.72275342,27.89115622,70.2145592,0.009432138,0.006622734,0.146419612,-0.01280326,0.951273912,1.578125,
62.90861812,1417,,,,0.064453125,0.01953125,-0.96875,,0.272295524,11.64563965,3.424213633,6787,0,39.74722096,,69.91988199,,,0.397533119,-0.094377552,2.671628429,1.560546875,
62.99690312,1417,,,,0.01171875,-0.044921875,-1.021484375,-0.040398616,0.274355068,11.64458272,3.43088735,6772,0,39.79675286,28.65069527,71.99254514,0.009575861,0.006893906,0.494605613,0.146096617,3.344979015,1.546875,
63.08351312,1417,,,,0.072265625,-0.06640625,-1.056640625,-0.040817373,,11.643733,3.448424318,6775,0,40.00139017,28.9586147,72.39402076,0.00947404,0.006858638,0.329736118,-0.064931453,2.218571506,1.501953125,
63.17059312,1417,,,,0.08203125,-0.0078125,-0.92578125,,0.271638627,11.64350382,3.449097459,6788,0,40.01770527,,72.50586771,,,0.5544173,0.183567429,3.691859167,1.48046875,
63.26187312,1417,,,,0.044921875,0.01953125,-1.01171875,-0.039247394,,11.643592,3.465933672,6776,0,40.18515957,27.84839479,69.30019711,0.009754193,0.006759675,0.567730384,0.192489194,3.764757213,1.470703125,
63.38404812,1417,,,,0.044921875,0.01953125,-1.001953125,,0.268351763,11.6430012,3.451974525,6760,0,40.06757153,,69.33937158,,,0.36742434,0.080622809,2.414061681,1.443359375,
63.47105812,1417,,,,0.02734375,-0.01953125,-0.97265625,-0.040211342,0.266762452,11.63771113,3.487645675,6689,0,40.46970302,28.1671093,69.6004843,0.009470707,0.006591658,0.734862955,-0.322503765,4.751930119,1.447265625,
63.55646312,1417,,,,0.134765625,-0.021484375,-1.017578125,-0.04058861,,11.63865302,3.473710731,6725,0,40.38052955,28.58397193,70.78652076,0.009332589,0.006606215,0.507000671,-0.153510875,3.285717587,1.44921875,
63.63723812,1417,,,,0.05078125,0.033203125,-0.9609375,,0.266646351,11.63960774,3.463334627,6722,0,40.20385131,,71.06285662,,,0.603133382,-0.217244511,3.924193011,1.421875,
63.72046312,1417,,,,0.03515625,-0.02734375,-0.99609375,-0.041048896,,11.64085466,3.455261162,6719,0,40.09011911,28.88446695,72.04884293,0.009231479,0.006651174,0.343037955,-0.070275902,2.23825457,1.41015625,
63.80416312,1417,,,,0.076171875,0.021484375,-1.009765625,,0.268370681,11.64195406,3.473138464,6722,0,40.23701625,,71.81594502,,,0.245233861,-0.035915585,1.604570275,1.37890625,
63.88271812,1417,,,,0.05078125,-0.005859375,-0.966796875,-0.042493798,,11.64228823,3.478406403,6725,0,40.29035882,29.92635609,74.27671772,0.008967703,0.006660916,0.570342096,0.194264272,3.726819574,1.375,
63.98454812,1417,,,,0.0546875,-0.076171875,-0.994140625,-0.042264633,0.272845264,11.64114863,3.481946079,6720,0,40.36790821,29.74032567,73.6731899,0.009174253,0.006758965,0.821264721,0.402799028,5.445432117,1.345703125,
64.08150812,1417,,,,0.10546875,0.029296875,-1,,0.274209483,11.64138244,3.47440938,6711,0,40.33768369,,73.63045712,,,0.465070718,0.129169528,3.101412392,1.33984375,
64.19192812,1417,,,,0.0078125,0.02734375,-0.994140625,-0.041801097,,11.64231605,3.470236913,6707,0,40.27502831,29.35876481,72.89570249,0.009339953,0.006808424,0.665884255,0.26480097,4.447483748,1.330078125,
64.29246812,1417,,,,0.14453125,-0.064453125,-0.97265625,-0.041445134,0.268159259,11.63876093,3.481119783,6740,0,40.34775792,29.25376783,72.50407292,0.009166657,0.0066462,0.953313243,0.542741876,6.215527957,1.357421875,
64.37504312,1417,,,,0.037109375,0.021484375,-1,,0.26456617,11.63954274,3.450791,6751,0,39.997633,,73.24985428,,,0.924768821,0.510726552,6.000704015,1.39453125,
64.45514812,1417,,,,0.0625,-0.05859375,-0.98828125,-0.041603239,,11.64282522,3.444511345,6847,0,39.96038199,29.83108125,74.65164186,0.008868809,0.006620712,1.073523455,0.688248311,6.972447045,1.37109375,
64.53484812,1417,,,,0.0234375,0.02734375,-1.0234375,,0.261947149,11.64190848,3.449761124,6867,0,40.004541,,74.78184648,,,0.957860525,0.547931957,6.152840643,1.390625,
64.63109812,1417,,,,0.09765625,-0.01171875,-0.919921875,-0.040908234,,11.64104695,3.445676167,6815,0,39.94203412,29.19477949,73.09287104,0.008972397,0.006558182,0.934289638,0.521296902,6.010824352,1.349609375,
64.71612812,1417,,,,0.09765625,-0.0703125,-0.951171875,,0.270750964,11.63989772,3.465969219,6799,0,40.22977351,,72.3999952,,,1.106699073,0.731444152,7.306694983,1.328125,
64.80176312,1417,,,,0.06640625,0.03125,-1.025390625,-0.04047799,0.272862585,11.64101128,3.462729799,6796,0,40.16194056,28.80585716,71.72426619,0.009472469,0.006794059,1.152388943,0.793085929,7.680639645,1.349609375,
64.89427812,1417,,,,0.0390625,-0.03515625,-1.0234375,-0.040306844,,11.64170456,3.466467467,6765,0,40.22549729,28.55647436,70.99097908,0.009555192,0.006783324,1.190656162,0.846632249,7.923151095,1.357421875,
64.99109312,1417,,,,0.111328125,0.001953125,-1.001953125,,0.274759737,11.64089627,3.479402704,6732,0,40.36684231,,70.39769697,,,1.379381141,1.136293827,9.210466036,1.3671875,
65.10072812,1417,,,,0.072265625,0.041015625,-0.96484375,-0.04054195,,11.64144329,3.480493972,6730,0,40.38758785,28.5707605,70.74143819,0.009616816,0.006803074,1.392152899,1.157433243,9.290971332,1.33984375,
65.19503312,1417,,,,0.0703125,-0.044921875,-1.00390625,-0.041051081,0.26812027,11.64162956,3.471443064,6772,0,40.27628399,29.11105475,72.27840274,0.009210256,0.006657026,1.40462462,1.178264064,9.172960799,1.34375,
65.29935312,1417,,,,0.107421875,0.00390625,-0.91796875,,0.264616547,11.64592671,3.449687101,6809,0,40.0474342,,73.08684987,,,1.41405388,1.19413656,9.16594542,1.310546875,
65.39408812,1417,,,,0.09375,-0.009765625,-1.021484375,-0.040380614,,11.64690806,3.417207509,6844,0,39.66854953,28.94289258,72.96181211,0.009142713,0.006670689,1.344362795,1.079331991,8.797437088,1.34375,
65.48644812,1417,,,,0.021484375,0.03125,-0.927734375,-0.040375308,0.251068469,11.64823124,3.403322884,6883,0,39.50291884,29.10067299,73.66714622,0.008627583,0.006355694,1.498147718,1.340390538,9.340855046,1.375,
65.57901812,1417,,,,0.11328125,0.00390625,-0.90625,,0.248239081,11.64716251,3.391387839,6877,0,39.38131283,,73.82845277,,,1.496989869,1.338319488,9.2569482,1.365234375,
65.67159812,1417,,,,0.03515625,-0.001953125,-0.919921875,-0.040184073,,11.64411575,3.383440223,6871,0,39.29581624,28.91450632,73.58164071,0.008585278,0.006317189,1.360094061,1.104739717,8.428723203,1.39453125,
65.75511312,1417,,,,0.109375,-0.03125,-0.791015625,,0.246142191,11.64441339,3.401613305,6860,0,39.48072855,,73.11408617,,,1.374705268,1.128603189,8.407744548,1.3984375,
65.84410812,1417,,,,0.03515625,-0.013671875,-0.85546875,-0.040182276,0.245756928,11.64119442,3.418330837,6837,0,39.68332261,28.76761591,72.49296183,0.008542833,0.006192952,1.386403487,1.147892884,8.422798109,1.3671875,
65.93566812,1417,,,,0.130859375,-0.046875,-0.978515625,-0.040237987,,11.64027901,3.415270167,6857,0,39.63385506,28.89406287,72.90247901,0.008505447,0.006200682,1.397319354,1.166039946,8.499710507,1.423828125,
66.06594812,1417,,,,0.068359375,0.080078125,-0.88671875,,0.251720781,11.64291179,3.399095925,6882,0,39.48192418,,73.44829688,,,1.541784829,1.419611848,9.643030408,1.400390625,
66.17549812,1417,,,,0.09375,0.060546875,-0.859375,-0.039932398,0.25343393,11.64397299,3.396921691,6911,0,39.43659012,28.89942829,73.28074816,0.008769514,0.006426365,1.358039861,1.10140518,8.56144214,1.388671875,
106.6470931,1609,,,,0.09375,-0.009765625,-1.00390625,,0.425382463,11.05943648,6.976808121,8957,0,76.92412855,,81.80966011,,,1.346491542,1.082390013,7.304485535,1.318359375,
106.7485981,1609,,,,0.064453125,-0.044921875,-0.98046875,-0.066605304,0.424374478,11.05477852,6.963175164,8959,0,76.79942331,62.48665934,81.36344864,0.006791441,0.005525751,1.292409953,0.997187928,7.005846223,1.30859375,
106.8332731,1609,,,,0.0625,-0.02734375,-1.025390625,-0.066703088,,11.05665212,7.000901323,8957,0,77.12614683,62.56555828,81.12107353,0.006782877,0.005502343,1.315838729,1.03366941,7.102631699,1.294921875,
106.9249681,1609,,,,0.029296875,0.0078125,-1.015625,,0.429025233,11.0538304,7.051876516,8921,0,77.72733248,,80.16955751,,,1.335006271,1.064003046,7.228719703,1.26953125,
107.0141431,1609,,,,0.138671875,-0.068359375,-1.02734375,-0.067396542,,11.04276328,7.077814325,8900,0,77.99442458,62.81390897,80.53640925,0.006830099,0.005500717,1.120511648,0.749564383,6.046508392,1.26953125,
107.0952781,1609,,,,0.076171875,0.09765625,-0.927734375,,0.438912668,11.03997657,7.140491241,8878,0,78.74827842,,79.56845114,,,1.24237571,0.921471771,6.792959216,1.271484375,
107.1738231,1609,,,,0.1015625,-0.037109375,-1.03125,-0.067973928,0.441054754,11.03944632,7.088580769,8880,0,78.15052248,63.20892155,80.88099675,0.006977729,0.005643657,1.199521392,0.858997853,6.641063399,1.271484375,
107.2705281,1609,,,,-0.03515625,-0.0546875,-1.076171875,-0.067718498,,11.04052545,7.098923423,8891,0,78.22513827,63.05122562,80.60225525,0.006995181,0.005638274,1.229713587,0.902784269,6.801726212,1.265625,
107.3652681,1609,,,,0.072265625,0.02734375,-0.96875,,0.443187916,11.04101743,7.102046779,8893,0,78.28219194,,80.56217743,,,1.090118107,0.709452135,6.054349586,1.2890625,
107.4530081,1609,,,,0.01953125,0.04296875,-0.951171875,-0.068279473,,11.03521494,7.143204148,8884,0,78.65413517,63.52130482,80.76028639,0.006976996,0.005634642,1.304593337,1.016076166,7.211249373,1.2890625,
107.5418381,1609,,,,0,-0.029296875,-1.083984375,,0.443512706,11.03508302,7.178507377,8879,0,78.97002938,,80.39708777,,,1.324712825,1.047657678,7.298515164,1.279296875,
107.6500631,1609,,,,0.169921875,-0.0546875,-0.958984375,-0.069168128,0.446176125,11.02879431,7.233600002,8856,0,79.57975099,64.1430525,80.60222821,0.006955954,0.005606654,1.4138377,1.193369688,7.776287655,1.267578125,
107.7467331,1609,,,,0.080078125,-0.0078125,-0.98828125,-0.069206314,,11.02310565,7.297657221,8850,0,80.30488698,64.13789438,79.86798412,0.006956513,0.005556027,1.423120058,1.209090848,7.756662578,1.259765625,
107.8344231,1609,,,,0.05078125,0.04296875,-1.01171875,,0.456246328,11.01879411,7.222436015,8857,0,79.418839,,80.81913976,,,1.354696434,1.095619623,7.634609767,1.263671875,
107.9149881,1609,,,,0.0625,-0.017578125,-0.93359375,-0.069475785,,11.02433395,7.204370346,8874,0,79.26821758,64.56387115,81.44988385,0.007066589,0.005755728,1.23671911,0.913099176,6.982973098,1.265625,
107.9980131,1609,,,,0.044921875,0.041015625,-1.017578125,-0.069166918,0.459121091,11.02963978,7.128650616,8901,0,78.47720328,64.47419489,82.15659095,0.007121005,0.005850375,1.394730228,1.161331528,8.004661059,1.267578125,
108.0745781,1609,,,,0.138671875,-0.107421875,-1.005859375,,0.458681973,11.03486862,7.115223241,8905,0,78.38514592,,82.28285533,,,1.403626806,1.176194331,8.057467487,1.25390625,
108.1545431,1609,,,,0.0234375,-0.009765625,-1.0390625,-0.067630149,,11.04243473,7.085116778,8932,0,78.1875417,63.25878989,80.90648269,0.007250881,0.005866433,1.351179066,1.089937455,7.775996008,1.236328125,
108.2369431,1609,,,,0.0703125,-0.015625,-0.955078125,,0.445289488,11.0373132,7.098413056,8911,0,78.2565276,,80.64018656,,,1.424961025,1.212220767,7.954151571,1.2578125,
108.3420181,1609,,,,0.072265625,-0.0390625,-0.9765625,-0.06843636,,11.02967164,7.171840206,8849,0,79.00116518,63.41532466,80.27137893,0.007021796,0.005636493,1.307159612,1.020077052,7.227807443,1.28125,
108.4323631,1609,,,,0,-0.052734375,-0.99609375,,0.439532097,11.01406623,7.310118253,8791,0,80.24665389,,78.5082309,,,1.244649165,0.924846435,6.687743726,1.2734375,
108.5258681,1609,,,,-0.068359375,-0.01953125,-1.0078125,-0.071628637,,11.00795733,7.349518305,8785,0,80.67397608,65.89699523,81.68308843,0.006669987,0.005448251,1.272706776,0.967013251,6.802279883,1.27734375,
108.6174281,1609,,,,0.103515625,0.0078125,-1.0234375,-0.071514895,0.438117097,11.01748079,7.330674164,8811,0,80.56147374,65.98718622,81.90911009,0.006639427,0.005438295,1.298428681,1.006495653,6.927075268,1.302734375,
108.7059681,1609,,,,0.166015625,-0.0390625,-0.833984375,,0.446354523,11.01901355,7.260133717,8826,0,79.79640308,,82.82971572,,,1.159883771,0.803164748,6.364731734,1.341796875,
108.7914931,1609,,,,-0.046875,0.02734375,-0.9296875,-0.070992734,,11.02301143,7.253863731,8845,0,79.83922093,65.75456921,82.35873102,0.00678819,0.005590667,1.039537032,0.645142448,5.701283294,1.345703125,
108.8889631,1609,,,,0.04296875,-0.017578125,-0.99609375,,0.442223053,11.02424216,7.207094634,8864,0,79.34011539,,83.05817029,,,1.386656207,1.147924386,7.582045014,1.349609375,
108.9789781,1609,,,,0.1171875,0.0078125,-0.939453125,-0.06855039,0.441121626,11.02722179,7.206415372,8871,0,79.35260491,63.68214735,80.25211953,0.006926928,0.005559006,1.398510456,1.167590354,7.626616113,1.365234375,
109.0720281,1609,,,,0.037109375,-0.05078125,-0.97265625,-0.069146794,,11.02585298,7.137352935,8907,0,78.50695959,64.49779931,82.155518,0.006839328,0.005618886,1.536676936,1.409646726,8.470358101,1.390625,
109.1547581,1609,,,,0.11328125,0.0625,-0.85546875,,0.434392662,11.02795275,7.05900157,8917,0,77.73193227,,83.06616433,,,1.531404496,1.399949139,8.395410619,1.4140625,
109.2369131,1609,,,,0.025390625,0.029296875,-1.0390625,-0.06870177,,11.03108301,7.041682407,8913,0,77.58874328,64.1245909,82.64677089,0.006774198,0.005598656,1.73395984,1.794736207,9.523395156,1.44140625,
109.3396331,1609,,,,0.16796875,-0.080078125,-0.853515625,,0.432124081,11.03370161,7.021133712,8920,0,77.29116579,,83.0323046,,,1.762281495,1.853803038,9.665468266,1.4609375,
109.4362481,1609,,,,0.0234375,0.033203125,-1.01171875,-0.068936343,0.433490994,11.03431935,7.031699729,8924,0,77.48424286,64.42199141,83.14205447,0.006728929,0.00559457,1.535427386,1.40721821,8.426844412,1.482421875,
109.5303381,1609,,,,0.029296875,-0.068359375,-1.03515625,-0.069614867,,11.03434549,6.993092066,8927,0,76.96515017,65.08143548,84.55961605,0.006660747,0.005632302,1.318051864,1.036953947,7.282616914,1.482421875,
109.6338281,1609,,,,0.134765625,-0.044921875,-0.853515625,,0.444659829,11.03628296,7.041086393,8927,0,77.54938426,,83.91743762,,,1.173069579,0.821361392,6.598455968,1.517578125,
109.7139831,1609,,,,0.099609375,0.06640625,-0.66796875,-0.070054414,,11.0322301,7.108790803,8912,0,78.32678459,65.37978711,83.47053624,0.006801182,0.005676983,0.684884861,0.279972472,3.814206241,1.560546875,
109.7989531,1609,,,,0.037109375,-0.087890625,-1.00390625,-0.070057022,0.458557445,11.03046779,7.116214243,8889,0,78.34955648,65.20972337,83.22921826,0.007032041,0.005852713,0.546919682,0.178534618,3.14014546,1.578125,
109.8770831,1609,,,,0.16015625,-0.03515625,-1.013671875,,0.461906315,11.0212546,7.217138472,8838,0,79.45112546,,81.60678254,,,0.366397264,0.080126294,2.089657333,1.55859375,
109.9564981,1609,,,,0.02734375,0.03125,-0.982421875,-0.070415688,,11.01671772,7.255540626,8808,0,79.79328725,64.9513453,81.39951059,0.007111574,0.005788787,0.571436904,0.194896193,3.245075712,1.533203125,
110.0384831,1609,,,,0.109375,-0.06640625,-0.94140625,,0.470351583,11.01407391,7.265682372,8814,0,79.93369243,,81.30706143,,,1.001502536,0.598642233,5.781144115,1.515625,
110.1202231,1609,,,,-0.072265625,-0.041015625,-1.056640625,-0.070988998,,11.00149936,7.447584651,8793,0,81.7710974,65.367332,79.93940901,0.007195514,0.005752052,0.783565485,0.3664583,4.42147414,1.494140625,
110.2014581,1609,,,,0.1015625,0.05078125,-0.97265625,,0.479961863,11.00323238,7.398713969,8805,0,81.28379768,,80.52957568,,,0.876477879,0.458527816,5.077064852,1.46484375,
110.3069831,1609,,,,0.09765625,-0.10546875,-1.015625,-0.072241129,,11.01315451,7.396924752,8824,0,81.32315533,66.75177966,82.08213195,0.007190248,0.005901909,1.046267757,0.653377087,6.057652533,1.439453125,
110.4081381,1609,,,,0.001953125,-0.015625,-0.98046875,,0.477348302,11.02502959,7.312367447,8856,0,80.35519547,,83.37839879,,,1.113064497,0.739456385,6.486505008,1.42578125,
110.4975531,1609,,,,0.1484375,0,-0.998046875,-0.068846813,0.470414327,11.03606347,7.227721442,8883,0,79.57646394,64.04249233,80.47918839,0.007345347,0.005911476,1.073907268,0.688361755,6.227757485,1.40625,
110.5971031,1609,,,,0.01953125,0.134765625,-0.96484375,-0.067470176,,11.04176692,7.174686286,8885,0,78.89672314,62.77333647,79.56393367,0.007493856,0.005962406,1.034427127,0.6386956,6.050489102,1.39453125,
110.6833831,1609,,,,0.18359375,-0.171875,-0.990234375,,0.446621054,11.04329983,7.140549921,8896,0,78.63461386,,79.92921524,,,1.092088138,0.711873038,6.084881583,1.380859375,
110.7751681,1609,,,,-0.109375,0.060546875,-0.97265625,-0.067551376,0.438371722,11.04802353,7.063557736,8927,0,77.80905443,63.15244737,81.16336568,0.006941484,0.005633942,0.963792028,0.554431275,5.326779638,1.396484375,
110.8732031,1609,,,,0.09765625,-0.095703125,-0.986328125,-0.067631063,,11.0436724,7.039454878,8923,0,77.51286435,63.19261081,81.52532013,0.006937072,0.005655471,0.936032179,0.522946064,5.193122081,1.4140625,
110.9582381,1609,,,,0.111328125,-0.015625,-1.017578125,,0.428063696,11.04458744,7.068925583,8910,0,77.84720502,,81.05924313,,,1.013315736,0.612857803,5.466120064,1.41796875,
111.0568231,1609,,,,0.05078125,-0.001953125,-0.9296875,-0.068036925,,11.04940433,7.096228667,8914,0,78.24828401,63.51044014,81.1652817,0.006740052,0.005470583,1.072791637,0.68690492,5.757288084,1.388671875,
111.1630781,1609,,,,0.08984375,-0.052734375,-1.07421875,,0.421397683,11.05832947,6.987080995,8949,0,77.14494126,,82.65169593,,,1.03532052,0.639751593,5.547898668,1.3671875,
111.2546431,1609,,,,0.2109375,-0.0859375,-0.65234375,-0.0682418,0.417371447,11.06729026,6.868483636,9006,0,75.85981292,64.36232271,84.84376672,0.006484717,0.005501878,1.103402705,0.726650665,5.955442269,1.40234375,
111.3949181,1609,,,,0.11328125,-0.04296875,-0.90234375,-0.067435868,,11.06328653,6.895622555,8998,0,76.19365848,63.54320226,83.39696967,0.00656831,0.005477771,0.849434282,0.43065629,4.564599728,1.474609375,
111.4949981,1609,,,,0.017578125,0.01953125,-0.994140625,-0.06707121,0.414242971,11.04901295,7.012881751,8943,0,77.33640414,62.81490214,81.2229413,0.006594661,0.005356377,1.121160741,0.750281372,5.891258266,1.490234375,
111.5865181,1609,,,,0.21875,-0.111328125,-0.84375,,0.445982172,11.03670478,7.077499572,8893,0,77.95303929,,80.13054717,,,0.993293026,0.588914642,5.574819869,1.51953125,
111.6773031,1609,,,,0.0625,-0.009765625,-1.078125,-0.068529993,0.465057185,11.033977,7.092149509,8883,0,78.06885911,63.74881798,81.65716613,0.00729515,0.005957013,1.059049222,0.669481307,6.188903039,1.48828125,
111.7667981,1609,,,,0.134765625,-0.06640625,-0.923828125,-0.069041682,,11.0326452,7.106106717,8882,0,78.22521471,64.21811196,82.09387753,0.007241838,0.005945106,1.023669455,0.625508598,5.97019267,1.501953125,
111.8577531,1609,,,,0.109375,-0.01953125,-0.91796875,,0.466075791,11.03703939,7.069050676,8911,0,77.91726852,,82.68489517,,,0.992641371,0.588172906,5.824842744,1.515625,
111.9431481,1609,,,,0.037109375,-0.16015625,-1.013671875,-0.069860116,,11.04004465,7.103683735,8901,0,78.26913278,65.11382407,83.19221353,0.007157862,0.005954784,0.85665557,0.438049095,5.004276228,1.517578125,
112.0325431,1609,,,,0.1328125,0.05859375,-0.9453125,,0.46194289,11.02654803,7.296785736,8870,0,80.34731556,,80.76576852,,,0.728109853,0.316443401,4.10660405,1.490234375,
112.1207031,1609,,,,0.03125,-0.044921875,-1.083984375,-0.06888111,0.46094373,11.03109799,7.272288381,8882,0,80.05509296,64.06956084,80.03183617,0.007194426,0.005757831,0.722345455,0.311447181,4.080119635,1.46875,
112.2132031,1609,,,,0.140625,-0.00390625,-0.96875,-0.067940669,,11.03921027,7.197310514,8706,0,79.29410755,61.94085865,78.11533614,0.007441675,0.005813089,0.372251855,0.082710624,2.122818553,1.412109375,
112.3259181,1609,,,,0.095703125,-0.06640625,-0.99609375,,0.459251028,11.04672431,7.111444912,8839,0,78.40718813,,80.20386141,,,0.778008456,-0.361284852,4.47041233,1.380859375,
112.4229381,1609,,,,0.09375,-0.029296875,-1.001953125,-0.066974926,,11.02973735,7.228808022,8824,0,79.63800683,61.88686434,77.7102125,0.007420816,0.005766732,0.489513054,0.143021972,2.769255581,1.369140625,
